dt,Kabul,Luanda,Melbourne,Sydney,Dhaka,Belo Horizonte,Brasília,Fortaleza,Rio De Janeiro,Sao Paulo,Salvador,Rangoon,Montreal,Toronto,Santiago,Changchun,Chengdu,Chongqing,Dalian,Guangzhou,Harbin,Jinan,Nanjing,Peking,Shanghai,Shenyang,Taipei,Taiyuan,Tangshan,Tianjin,Wuhan,Xian,Bogotá,Cali,Kinshasa,Santo Domingo,Alexandria,Cairo,Gizeh,Addis Abeba,Paris,Berlin,Ahmadabad,Bangalore,Bombay,Calcutta,Delhi,Hyderabad,Jaipur,Kanpur,Lakhnau,Madras,Nagpur,New Delhi,Pune,Surat,Jakarta,Surabaya,Mashhad,Baghdad,Rome,Abidjan,Nagoya,Tokyo,Nairobi,Mexico,Casablanca,Ibadan,Kano,Lagos,Faisalabad,Karachi,Lahore,Lima,Manila,Moscow,Saint Petersburg,Jiddah,Riyadh,Dakar,Singapore,Mogadishu,Cape Town,Durban,Seoul,Madrid,Umm Durman,Aleppo,Dar Es Salaam,Bangkok,Ankara,Istanbul,Izmir,Kiev,London,Chicago,Los Angeles,New York,Ho Chi Minh City,Harare
1954-04-01,14.708,25.14,14.4,18.701,30.007,21.142,21.887,26.556,24.539,19.78,25.38,30.434,4.028,5.912,5.414,6.978,11.945,17.044,9.632,21.291,5.944,13.758,14.809,13.24,14.343,8.436,21.521,10.814,13.439,13.24,16.454,13.502,19.932,21.779,24.706,25.389,17.481,20.067,20.067,19.629,8.532,6.393,30.99,28.277,27.715,32.037,30.042,32.293,30.274,30.605,30.605,31.099,32.156,30.042,29.388,31.057,27.311,27.405,11.923,20.886,9.39,27.007,14.4,12.547,16.618,17.397,13.253,26.72,30.816,26.659,26.613,28.736,26.613,18.096,29.112,2.612,0.872,25.225,24.956,20.94,27.106,28.462,16.703,20.987,11.096,8.337,31.277,14.67,26.579,30.163,7.828,9.399,13.067,5.131,7.321,9.31,15.095,10.454,28.598,20.416
1954-05-01,21.312,23.883,10.821,15.922,29.87,19.929,21.245,25.964,24.014,17.886,24.893,29.088,11.065,9.933,0.735,12.911,15.333,20.765,15.037,26.224,11.999,19.214,19.893,18.984,19.655,14.098,25.44,16.102,19.17,18.984,21.43,17.456,19.969,21.955,24.28,26.909,21.433,25.805,25.805,19.228,13.254,13.834,33.761,27.976,29.327,31.684,35.153,33.825,35.373,34.557,34.557,33.257,35.862,35.153,30.55,33.043,27.263,27.076,18.435,28.427,13.459,26.546,17.533,15.571,16.077,18.374,18.643,26.646,29.383,27.337,32.805,31.415,32.805,15.054,29.329,12.799,9.815,29.925,31.002,23.782,27.387,28.437,13.921,20.058,16.031,13.333,33.774,21.277,25.726,28.719,14.801,16.613,17.943,15.787,11.621,9.493,17.749,13.661,28.713,18.937
1954-06-01,24.743,20.644,8.783,14.477,27.987,19.077,20.421,25.875,24.228,17.439,24.18,27.865,17.007,18.016,-1.333,19.25,18.052,24.162,18.88,27.819,18.767,23.054,23.172,22.537,22.966,19.024,27.273,19.416,22.305,22.537,24.929,22.57,19.845,21.702,22.204,27.05,24.482,27.606,27.606,17.505,16.067,18.056,32.191,25.726,28.285,29.228,35.098,30.322,34.69,33.539,33.539,32.812,32.034,35.098,27.079,31.043,26.652,26.908,20.917,32.919,19.828,24.996,19.72,16.843,14.686,18.449,21.711,25.349,27.741,26.543,34.593,32.318,34.593,13.79,28.004,18.305,13.705,31.999,34.048,26.331,27.177,27.072,13.29,17.705,19.162,17.088,33.781,27.3,24.472,28.73,19.74,22.109,24.383,21.653,14.041,19.439,19.512,20.293,28.39,14.226
1954-07-01,25.172,18.727,7.828,14.091,28.66,18.444,19.545,26.442,23.239,16.879,23.173,27.353,18.108,18.338,-2.066,22.226,19.899,26.312,21.454,29.254,22.527,24.678,25.939,24.335,26.454,22.06,28.544,21.418,23.793,24.335,27.241,23.876,19.881,21.719,20.724,27.511,26.419,28.78,28.78,15.438,16.422,15.93,29.008,23.925,26.686,29.196,31.636,26.606,30.568,30.329,30.329,29.636,26.982,31.636,24.345,28.118,26.313,26.169,24.425,35.676,20.442,23.808,23.68,21.357,14.31,17.092,25.44,23.779,25.019,25.15,32.666,31.274,32.666,12.606,27.041,19.878,17.222,31.777,35.582,27.416,26.772,25.853,10.41,17.119,21.412,21.046,30.011,30.682,23.828,28.166,23.526,24.205,26.363,20.702,14.855,21.756,25.317,22.163,28.18,15.005
1954-08-01,24.841,19.577,9.095,14.699,28.758,19.763,21.146,26.98,22.459,17.898,22.736,26.953,16.985,17.573,1.024,22.833,18.968,26.288,23.715,28.589,22.413,25.099,28.376,24.831,28.676,23.538,28.338,19.875,22.982,24.831,28.583,22.393,20.486,21.985,21.932,27.78,27.295,28.87,28.87,15.8,17.095,17.591,28.35,24.186,26.88,29.098,30.892,26.889,29.649,29.236,29.236,29.701,26.572,30.892,24.505,27.85,26.326,26.023,22.379,35.392,20.233,23.765,27.209,25.506,14.432,17.65,24.947,23.706,24.31,25.031,32.94,30.026,32.94,12.079,26.357,17.889,15.615,32.065,35.256,27.28,26.666,26.085,12.068,18.145,25.335,19.441,28.735,30.536,23.989,27.852,23.309,24.213,26.033,20.74,15.335,21.799,22.109,20.637,27.966,17.397
1954-09-01,22.04,21.849,10.679,14.228,28.993,22.582,24.229,27.824,22.591,19.536,23.579,26.896,12.491,14.331,1.442,15.71,16.158,23.298,19.276,27.47,14.821,20.438,23.966,19.928,24.288,16.882,26.862,14.91,18.539,19.928,25.278,18.211,20.765,22.202,23.878,27.152,25.31,25.542,25.542,17.137,15.014,15.201,27.376,24.492,26.339,29.07,29.712,26.332,28.491,28.464,28.464,29.516,25.548,29.712,23.835,26.498,26.479,27.077,18.126,30.989,19.029,24.816,23.919,22.492,15.473,16.912,23.147,24.989,26.036,25.838,30.183,28.84,30.183,12.259,26.383,12.162,11.711,30.198,31.657,27.985,26.707,26.673,13.699,19.093,20.23,17.902,30.183,25.907,24.343,27.258,17.947,20.731,23.417,15.853,13.198,19.896,20.956,17.153,27.206,21.338
1954-10-01,13.697,24.119,12.767,16.272,26.543,22.571,24.02,28.283,21.677,19.662,24.305,27.338,8.672,9.274,4.357,6.448,10.603,16.201,12.508,23.561,4.989,13.798,16.79,12.353,17.681,8.424,23.562,7.69,11.78,12.353,17.706,11.287,19.192,20.863,24.134,25.814,23.095,23.093,23.093,16.171,12.601,10.691,26.05,23.844,27.187,26.509,24.14,24.993,24.355,23.643,23.643,27.447,23.829,24.14,23.725,25.384,26.056,27.518,13.503,25.401,12.353,25.443,16.01,13.527,15.975,15.157,20.289,25.33,26.093,25.697,23.705,26.387,23.705,13.39,26.366,5.251,5.944,29.996,26.662,28.569,26.073,26.724,14.811,19.362,12.516,13.581,30.942,20.425,24.532,27.091,12.746,16.015,19.165,7.825,11.915,13.267,16.548,13.401,26.877,24.768
1954-11-01,8.099,25.117,14.445,18.329,22.366,22.626,22.806,28.266,22.948,21.292,24.967,26.329,1.432,2.734,9.38,-1.611,7.722,14.279,7.299,20.807,-3.769,9.433,13.276,6.146,14.333,2.312,22.277,2.323,6.562,6.146,14.172,6.15,19.306,21.069,23.868,25.957,19.748,19.023,19.023,16.717,7.65,3.841,23.901,22.786,26.707,22.037,20.548,22.613,21.501,19.32,19.32,25.071,21.175,20.548,21.585,23.179,26.047,27.255,6.298,17.293,7.677,26.735,12.662,9.432,16.033,13.486,15.739,27.038,25.169,27.015,18.794,24.286,18.794,15.302,25.376,-1.523,0.486,28.201,21.287,26.833,26.34,27.311,17.386,20.048,9.153,8.891,28.949,13.303,26.216,25.734,7.542,12.131,15.265,1.998,6.938,7.874,13.955,4.743,26.366,22.457
1954-12-01,3.57,24.818,17.696,18.776,19.68,22.253,22.058,28.455,24.164,21.677,25.143,24.92,-7.38,-5.281,11.185,-16.048,-1.013,4.729,-4.78,12.43,-17.34,-3.302,2.233,-6.542,3.89,-11.543,18.034,-11.706,-6.633,-6.542,2.329,-5.421,19.253,21.181,23.858,24.529,15.442,13.921,13.921,16.439,6.177,3.727,20.15,22.573,25.482,19.631,15.45,22.496,16.625,15.089,15.089,24.461,19.286,15.45,20.413,20.333,26.732,27.77,2.389,12.17,5.53,26.852,7.299,4.693,16.073,11.821,10.647,27.121,21.764,26.986,13.219,19.338,13.219,17.538,24.959,-5.26,-0.12,24.692,15.249,23.675,25.866,26.414,18.788,21.638,-2.771,4.217,23.485,8.646,27.33,24.416,2.535,7.89,12.198,-2.175,6.106,2.417,9.265,-0.622,25.721,21.927
1955-01-01,2.241,24.887,19.375,19.976,18.434,22.622,21.968,27.227,25.473,22.49,25.885,23.573,-12.474,-7.316,13.525,-15.823,-1.307,4.309,-5.12,11.138,-17.173,-3.609,-0.679,-5.583,0.458,-11.925,15.559,-11.565,-5.887,-5.583,1.055,-5.388,19.44,21.276,23.974,23.672,15.686,14.469,14.469,17.036,3.221,-1.824,19.728,22.958,25.011,18.795,14.137,23.052,15.711,14.224,14.224,24.717,19.603,14.137,21.263,20.614,26.264,27.139,2.403,10.181,5.685,26.799,3.629,1.317,17.102,12.164,11.971,26.683,21.632,26.098,11.83,17.436,11.83,20.263,24.812,-6.922,-5.547,23.209,13.938,22.489,25.655,26.794,20.112,22.017,-5.475,6.631,22.96,7.373,27.826,23.848,2.198,8.676,13.241,-3.627,2.153,-0.306,6.942,-3.442,25.284,21.916
1955-02-01,6.811,24.476,19.535,19.639,20.923,23.209,22.406,26.295,26.797,23.618,25.83,25.114,-9.714,-6.809,11.46,-13.497,3.541,9.02,-1.532,16.027,-16.196,2.856,6.364,0.219,6.428,-6.89,17.884,-2.329,1.561,0.219,7.656,2.071,20.071,22.027,24.762,23.941,17.034,16.994,16.994,17.746,3.002,-2.114,22.569,25.143,24.645,21.632,17.637,26.154,18.91,17.537,17.537,26.264,22.791,17.637,23.474,23.306,26.535,26.815,6.532,13.912,6.342,27.859,6.21,3.713,16.672,12.926,12.699,28.256,24.314,26.873,16.253,21.074,16.253,21.191,25.625,-6.913,-8.429,24.571,17.022,21.456,26.519,26.712,18.923,22.428,-0.518,4.693,25.631,10.928,27.536,26.75,5.743,10.326,14.432,-3.478,1.423,0.43,8.794,-1.358,25.989,22.399
1955-03-01,10.326,25.799,17.141,20.386,26.823,23.01,22.921,26.467,26.336,22.359,26.264,27.824,-5.063,-2.897,8.666,-5.683,7.573,12.383,0.409,18.997,-7.667,5.11,8.116,2.74,8.424,-1.967,19.667,1.985,3.745,2.74,9.515,6.191,19.954,21.916,24.742,24.329,17.061,18.139,18.139,19.495,3.961,0.699,28.365,26.978,26.288,27.952,25.242,29.335,26.271,25.481,25.481,28.372,28.135,25.242,26.985,28.879,26.922,26.79,7.62,16.505,6.32,27.398,9.466,6.776,17.513,16.411,12.936,27.845,28.467,26.563,22.041,26.696,22.041,20.741,27.093,-5.4,-6.74,24.193,21.026,20.408,27.071,28.462,19.758,21.884,3.594,5.983,29.394,12.007,27.53,28.497,6.135,8.253,13.145,-1.07,3.246,3.179,11.984,3.39,27.406,20.81
1955-04-01,13.446,25.281,13.657,18.66,28.082,20.849,21.982,25.637,24.53,19.993,25.456,29.913,5.62,8.367,5.02,5.183,10.518,16.182,9.365,21.61,3.916,13.877,15.202,13.247,15.028,7.721,20.928,10.282,13.226,13.247,15.763,11.988,19.798,21.687,24.546,25.012,18.812,21.542,21.542,18.983,10.252,7.167,29.47,27.762,27.127,29.81,27.349,31.319,27.835,27.831,27.831,30.574,29.769,27.349,28.457,29.55,27.055,26.872,12.478,22.475,9.425,27.077,13.879,11.494,16.787,18.89,16.891,27.068,30.251,26.876,24.726,27.539,24.726,18.341,28.68,0.955,-1.845,26.454,25.189,22.024,26.982,28.735,15.831,20.975,10.173,11.982,32.271,16.718,26.189,29.229,8.716,9.161,13.525,4.759,9.388,10.958,12.527,10.826,28.667,19.709
1955-05-01,17.652,24.565,10.024,15.85,29.564,19.345,21.095,25.63,23.692,17.331,24.855,29.038,14.003,13.403,1.466,14.06,14.893,20.39,16.057,26.12,13.662,21.119,20.738,20.45,20.161,14.799,23.974,17.155,20.519,20.45,21.629,18.732,20.031,22.103,24.584,26.43,21.409,24.692,24.692,19.492,12.224,11.522,33.119,26.72,29.06,31.669,32.394,32.085,33.191,32.794,32.794,31.595,34.066,32.394,29.93,32.163,27.409,26.912,17.373,27.921,14.85,26.682,17.844,16.138,15.786,19.259,21.065,26.799,30.26,27.543,28.681,31.104,28.681,16.018,29.178,10.122,5.385,27.61,29.872,23.608,27.83,28.018,15.41,19.957,15.415,15.826,34.346,22.451,25.094,29.13,15.138,16.228,19.78,13.401,9.971,13.103,15.941,16.732,28.678,17.285
1955-06-01,24.666,21.258,8.107,14.404,28.952,18.878,20.64,26.069,23.285,16.464,23.942,27.003,18.354,17.652,-0.531,20.872,17.268,23.206,21.333,27.278,20.261,26.361,24.702,25.329,24.801,20.92,26.123,21.887,25.52,25.329,25.398,23.76,19.627,21.637,22.546,26.987,25.282,28.2,28.2,17.788,16.534,15.559,31.91,24.952,28.137,30.104,34.92,29.588,34.305,32.964,32.964,31.615,31.227,34.92,26.979,30.539,26.712,26.636,22.465,33.545,18.783,25.243,22.799,21.3,15.11,18.945,24.023,25.487,26.939,26.727,35.015,31.565,35.015,14.082,27.477,14.463,11.326,31.191,33.739,26.439,27.4,26.454,12.377,18.389,20.741,18.09,32.887,28.433,24.033,27.924,20.041,20.055,23.532,17.143,14.285,16.603,19.213,18.934,27.932,15.448
1955-07-01,25.951,19.868,7.941,13.383,28.158,18.092,19.041,26.554,22.925,16.269,22.971,26.856,21.807,22.62,-3.241,24.119,19.4,26.687,23.284,27.611,23.775,26.508,27.82,27.019,28.045,23.782,27.622,23.767,26.365,27.019,28.892,24.573,19.846,21.591,21.559,27.26,26.684,28.806,28.806,16.399,19.339,19.098,29.661,24.419,27.38,28.808,31.77,27.292,31.123,29.564,29.564,30.766,26.953,31.77,25.041,28.814,25.755,25.83,25.748,34.488,21.972,24.391,26.891,25.906,14.975,16.665,25.386,24.366,25.746,25.76,32.944,30.629,32.944,12.973,26.575,17.339,16.605,31.176,34.644,27.147,26.602,25.87,11.711,18.286,24.053,22.088,31.636,29.186,23.794,28.007,21.992,23.097,25.621,20.61,17.609,24.831,22.145,25.313,28.383,15.51
1955-08-01,24.644,19.622,9.32,14.826,28.274,19.941,21.85,27.044,21.958,17.0,22.743,26.804,20.649,21.455,-0.588,23.484,19.677,26.966,25.268,28.091,23.043,25.987,27.385,26.281,27.71,24.576,26.882,22.565,24.974,26.281,28.316,24.137,20.328,21.978,22.062,27.817,26.531,27.638,27.638,15.864,19.078,18.778,27.551,24.155,26.335,28.673,29.434,26.16,28.322,28.66,28.66,29.707,26.035,29.434,23.867,27.011,25.672,26.428,24.406,34.0,20.211,24.036,26.836,24.722,15.246,17.273,25.967,24.121,25.015,25.359,30.918,29.056,30.918,12.493,26.594,17.247,17.937,31.597,34.021,27.757,26.211,26.156,11.313,17.773,25.886,22.118,30.359,28.407,23.327,27.831,20.809,21.778,24.407,19.774,18.301,25.256,24.927,23.8,28.021,17.736
1955-09-01,21.341,22.147,11.214,15.392,28.809,21.592,23.928,27.836,21.905,18.861,23.386,27.169,13.011,14.272,2.492,17.034,16.743,24.091,20.789,28.45,15.84,21.661,25.016,21.063,25.565,18.193,27.063,15.724,19.55,21.063,26.447,17.346,20.01,21.734,23.498,27.33,25.917,26.601,26.601,17.153,15.374,14.946,27.766,25.036,27.298,29.075,28.985,26.864,27.805,28.317,28.317,29.58,26.348,28.985,24.971,27.271,26.165,27.439,19.415,30.825,17.051,24.744,23.28,20.175,15.161,16.345,23.903,24.867,25.403,25.798,29.82,29.184,29.82,12.548,26.888,13.585,13.957,30.836,31.607,27.753,26.47,26.513,12.78,18.009,20.733,17.559,30.342,25.851,23.746,27.574,17.612,20.02,22.461,16.232,14.565,19.382,22.413,17.22,27.712,20.358
1955-10-01,14.928,24.278,12.777,16.701,27.738,21.012,22.82,27.9,20.603,18.594,24.12,27.641,8.262,9.633,3.484,6.982,11.253,17.421,12.125,23.444,5.79,12.696,16.093,11.807,16.913,8.489,22.875,7.467,11.34,11.807,17.798,10.944,19.393,20.819,23.997,26.788,24.047,24.098,24.098,16.962,9.723,9.108,26.941,24.556,27.753,27.423,24.68,25.946,24.707,24.314,24.314,28.33,24.61,24.68,24.388,26.298,26.145,27.543,11.95,24.648,12.08,25.572,17.246,15.414,16.222,14.277,18.809,25.541,26.475,25.945,24.204,27.214,24.204,13.377,26.495,7.438,6.97,30.139,25.695,27.615,26.617,27.243,14.317,17.966,12.702,11.757,31.597,21.347,24.556,26.835,14.301,17.765,19.985,10.072,9.071,14.059,17.137,12.69,26.938,23.406
1955-11-01,10.283,25.333,13.366,17.288,24.008,20.788,21.735,28.493,21.706,19.553,24.624,26.224,0.1,0.546,8.795,-3.105,5.718,12.336,5.694,17.702,-4.989,6.585,9.95,4.503,10.888,0.949,20.189,-0.386,4.144,4.503,11.554,4.842,19.425,20.968,24.334,26.03,20.287,19.23,19.23,16.988,6.692,4.731,22.688,22.961,26.107,23.471,19.736,22.46,19.719,19.348,19.348,25.349,20.188,19.736,20.967,22.088,26.283,27.328,9.298,17.703,7.288,26.54,10.719,8.606,16.104,14.258,15.988,27.059,23.8,27.183,18.869,23.096,18.869,15.329,26.014,-3.513,-1.215,27.993,21.679,26.734,26.602,27.501,16.566,18.959,6.247,6.842,27.391,13.192,26.218,24.919,6.689,10.969,15.402,-0.744,7.187,4.824,12.266,4.407,26.33,23.984
1955-12-01,4.408,24.278,16.374,17.434,19.117,22.021,21.68,27.741,24.202,22.098,25.387,22.596,-11.884,-7.229,10.751,-8.593,2.618,9.848,1.29,15.855,-10.855,2.931,7.434,-0.57,8.35,-4.744,18.531,-4.362,-0.053,-0.57,8.743,1.26,19.119,20.857,23.644,24.758,16.028,14.803,14.803,16.753,5.909,2.638,20.358,21.705,25.273,19.171,15.559,21.433,16.783,15.353,15.353,23.709,18.533,15.559,19.833,20.226,26.069,26.952,5.017,11.592,6.63,25.993,7.773,5.476,16.285,11.864,11.627,26.258,20.923,26.268,14.001,19.652,14.001,17.506,24.073,-13.826,-12.384,24.28,15.548,23.842,25.697,27.299,17.39,20.797,1.229,5.791,22.556,8.127,26.815,23.346,1.953,8.463,12.945,-4.452,5.465,-0.176,9.824,-3.83,25.499,22.046
1956-01-01,2.046,24.545,17.718,18.796,18.906,24.323,22.586,27.344,27.443,24.931,26.075,23.451,-8.322,-7.378,10.492,-18.388,-0.981,4.542,-5.178,11.43,-21.737,-2.946,1.864,-4.549,2.916,-12.45,15.463,-8.757,-3.987,-4.549,2.448,-4.177,19.014,20.977,23.907,22.94,15.085,13.87,13.87,16.325,3.871,0.216,19.537,22.504,24.227,19.342,14.394,22.978,15.584,14.687,14.687,24.292,19.759,14.394,20.713,20.503,25.953,26.724,-0.25,10.432,4.533,26.435,4.267,1.655,15.738,10.972,9.464,26.704,20.513,26.113,12.207,17.248,12.207,19.091,25.093,-11.121,-8.597,22.478,12.645,22.121,25.315,26.798,20.694,22.393,-4.002,4.368,21.566,6.899,26.668,23.838,0.423,6.606,11.23,-5.131,3.377,0.971,9.755,-2.203,25.085,20.892
1956-02-01,4.537,25.112,21.488,19.762,20.46,23.295,22.406,26.082,26.44,23.045,26.399,25.232,-8.697,-6.31,11.374,-14.321,3.202,8.524,-4.456,13.928,-17.694,-0.466,4.357,-3.2,4.52,-9.612,16.352,-5.336,-1.887,-3.2,5.971,0.881,19.524,21.645,24.49,24.006,15.444,16.046,16.046,18.044,-3.876,-9.646,21.505,24.221,23.936,20.802,17.713,24.654,18.388,17.683,17.683,25.083,21.684,17.713,22.411,22.68,26.825,26.934,3.061,13.65,-1.304,27.35,4.041,1.609,16.634,14.421,8.63,28.318,26.031,26.785,15.587,20.516,15.587,20.842,26.328,-18.943,-14.679,24.524,17.359,20.315,26.207,26.946,18.753,22.969,-3.298,-0.191,26.894,8.561,27.482,27.232,0.356,3.609,10.059,-13.751,-0.865,0.686,7.615,-0.047,26.394,22.288
1956-03-01,7.91,25.233,19.229,20.356,26.457,22.489,22.294,26.337,26.024,21.995,26.323,28.652,-7.061,-4.621,8.625,-4.733,7.52,12.247,0.515,17.304,-6.551,4.409,7.78,3.107,7.931,-1.237,18.8,1.759,3.911,3.107,9.532,5.957,20.068,22.19,25.064,25.147,15.139,16.199,16.199,19.882,7.037,3.345,27.422,27.555,26.583,27.308,23.379,29.62,24.329,24.289,24.289,28.435,27.798,23.379,27.262,28.348,27.248,27.044,5.669,14.992,5.173,27.379,8.753,6.278,17.382,16.416,11.593,27.394,29.191,26.187,19.852,25.59,19.852,20.541,27.693,-4.989,-5.367,24.381,21.176,20.504,26.873,28.522,18.7,23.124,3.264,7.04,30.013,8.945,27.604,29.219,1.426,4.015,9.213,-3.233,6.07,2.159,12.251,0.834,27.801,21.995
1956-04-01,15.052,25.377,13.801,18.502,28.81,21.055,21.58,25.743,24.75,19.725,25.266,30.083,3.327,3.179,3.977,5.539,12.558,19.021,9.235,23.257,4.298,14.365,15.743,13.053,15.27,7.525,21.539,10.63,13.533,13.053,17.659,13.411,19.852,21.705,24.884,25.971,18.223,20.772,20.772,18.614,7.945,5.539,30.983,28.553,28.102,30.674,29.892,32.172,30.024,30.141,30.141,31.211,32.093,29.892,29.712,30.965,27.1,27.16,12.926,20.635,9.172,27.385,12.889,10.814,16.459,18.533,13.969,27.301,30.101,26.971,26.735,28.29,26.735,17.714,28.273,3.086,-0.953,25.482,23.872,20.357,27.129,28.504,15.922,21.183,9.111,8.343,30.116,15.728,26.28,28.966,10.814,12.209,15.208,6.728,6.419,6.327,12.969,7.219,28.298,19.802
1956-05-01,23.663,24.334,10.81,16.37,29.071,19.444,20.835,26.468,22.865,16.377,25.183,28.022,8.577,9.382,0.719,14.913,14.698,20.109,15.065,25.352,14.158,18.615,18.542,18.507,18.186,14.273,24.209,15.334,18.197,18.507,20.17,17.194,19.983,21.636,24.412,26.33,20.544,23.578,23.578,18.892,14.285,13.634,33.527,27.026,28.354,30.914,35.033,32.469,35.51,33.972,33.972,33.147,34.392,35.033,28.986,32.306,27.249,27.313,17.888,26.266,14.678,26.465,17.164,15.743,15.967,17.613,18.487,27.033,31.07,27.648,34.289,30.979,34.289,15.072,28.437,10.534,7.687,28.769,29.162,22.945,27.147,27.949,12.969,19.449,14.854,13.283,33.485,20.047,25.253,28.414,13.026,15.384,18.456,13.389,12.369,11.279,16.45,13.485,28.223,18.114
1956-06-01,24.468,21.821,8.214,14.67,27.749,16.415,18.705,26.27,22.169,14.798,24.145,27.455,17.003,17.059,-1.705,19.784,18.459,25.618,19.224,27.809,19.588,23.106,25.456,22.742,25.26,19.512,27.504,18.689,21.797,22.742,27.412,20.994,19.604,21.348,22.902,26.8,24.431,27.652,27.652,17.223,14.134,15.164,31.319,24.81,27.79,28.473,33.865,29.127,33.518,31.439,31.439,31.661,29.278,33.865,26.492,30.044,26.628,26.727,20.971,32.28,17.071,24.932,22.093,20.539,14.851,16.845,21.909,25.335,28.553,26.591,33.813,31.87,33.813,13.888,27.681,19.467,15.885,31.87,34.337,25.516,27.134,26.831,11.823,18.313,19.071,16.751,33.497,26.385,23.953,28.112,18.738,19.963,22.682,20.798,13.258,19.106,20.645,20.404,28.007,15.529
1956-07-01,24.712,19.526,8.077,13.349,28.405,17.48,19.708,26.45,22.287,15.474,23.603,26.634,17.759,17.912,-0.328,22.945,19.25,26.966,23.67,29.113,22.033,27.075,29.466,26.47,29.805,23.752,28.891,22.027,25.256,26.47,29.915,24.494,19.912,21.772,21.229,27.349,26.378,28.717,28.717,15.611,17.874,18.394,27.075,23.673,26.201,28.756,29.918,26.017,28.298,29.247,29.247,29.995,25.884,29.918,23.624,26.615,26.422,26.173,26.045,34.844,21.677,23.825,25.81,23.151,13.888,16.558,24.673,23.82,25.225,25.11,30.555,28.968,30.555,13.214,27.003,15.127,14.589,31.171,35.057,27.315,26.668,25.565,12.009,18.477,23.627,19.808,29.855,29.599,23.116,27.547,21.472,22.519,25.783,18.085,16.35,20.738,23.056,20.977,27.802,15.138
1956-08-01,23.776,19.921,7.929,13.406,28.606,17.656,20.028,26.915,20.897,15.431,22.449,26.756,17.468,18.267,0.207,22.347,18.374,25.921,23.785,28.567,21.73,24.718,26.973,24.661,27.59,23.034,28.116,19.511,22.714,24.661,27.912,21.485,20.23,21.881,22.288,27.627,27.28,29.28,29.28,16.22,15.789,15.629,26.557,24.345,26.337,28.867,29.429,26.613,27.52,28.757,28.757,30.092,25.956,29.429,23.981,26.565,26.51,26.71,22.719,35.174,22.745,23.477,25.987,23.739,14.912,17.361,24.54,23.698,24.111,24.974,30.291,28.162,30.291,12.875,26.096,14.644,13.236,32.28,35.105,27.747,26.465,26.086,11.464,18.752,24.265,19.629,28.678,29.752,23.519,27.533,23.072,23.763,26.353,18.408,14.232,22.564,22.064,21.111,27.859,18.479
1956-09-01,21.908,22.247,10.374,13.912,28.221,21.689,23.632,27.787,22.393,19.375,23.419,27.219,11.647,12.167,2.289,16.567,15.984,22.873,20.731,27.871,15.424,21.683,22.83,21.191,23.606,17.917,26.233,16.317,20.136,21.191,24.182,18.835,20.201,21.711,24.104,27.307,25.775,26.307,26.307,16.549,16.661,14.789,27.868,24.423,26.597,28.457,30.157,26.519,29.09,28.318,28.318,29.426,26.25,30.157,24.25,27.217,26.342,27.263,18.482,30.346,19.063,24.885,23.222,21.022,15.091,15.919,21.894,25.065,25.727,25.989,30.899,29.001,30.899,12.861,25.942,8.537,8.995,31.303,32.18,27.556,26.437,26.506,13.912,17.75,20.337,16.46,30.03,24.574,23.431,27.485,15.623,18.343,22.432,11.963,14.662,17.954,22.975,15.965,27.516,20.118
1956-10-01,14.386,23.906,11.075,15.224,27.523,21.583,22.784,28.12,21.481,19.213,23.921,26.991,8.158,9.873,4.538,7.758,10.887,17.391,13.165,24.251,6.24,14.182,16.478,12.403,17.403,9.271,23.797,7.786,11.914,12.403,17.747,11.404,19.183,20.809,24.148,26.404,22.321,22.108,22.108,16.374,10.396,9.406,26.031,23.831,27.538,27.192,24.81,25.307,24.514,24.505,24.505,27.474,24.934,24.81,24.159,25.755,26.009,27.935,11.967,23.36,11.992,25.638,17.685,15.183,15.921,15.19,19.901,25.811,25.403,26.158,24.245,26.565,24.245,13.429,26.509,4.36,4.888,29.281,25.502,27.678,26.358,26.833,15.165,18.951,12.805,11.574,30.031,17.992,24.475,26.735,10.193,14.073,17.63,7.632,9.359,15.932,15.725,11.647,27.17,23.361
1956-11-01,8.988,24.442,12.866,16.425,23.514,20.87,21.11,28.084,21.696,19.477,23.94,26.373,0.99,2.549,8.342,-8.111,5.362,11.599,2.151,17.815,-9.699,4.88,8.911,1.445,10.041,-4.065,20.329,-1.884,2.422,1.445,10.315,4.075,19.637,21.299,24.483,25.632,19.716,19.16,19.16,15.523,5.136,2.322,23.183,23.567,27.353,22.915,19.31,23.919,19.51,18.625,18.625,26.145,20.939,19.31,22.341,23.048,26.425,27.97,8.874,16.192,6.731,26.579,11.396,9.365,15.722,13.272,12.072,27.098,24.922,27.007,18.103,22.646,18.103,15.129,26.171,-6.075,-3.167,26.295,19.198,26.397,26.203,26.89,18.675,20.192,3.352,4.83,28.747,11.483,26.189,24.677,4.711,9.348,14.985,-3.351,5.688,7.282,14.136,5.683,26.243,21.612
